id,avg_payment_ratio,total_bill_amt,total_pay_amt,default_history,credit_utilization
16525,0.13,111130.0,8500.0,0.0,5.56
16526,,0.0,0.0,0.0,0.0
16527,0.12,150689.0,8390.0,0.0,5.02
16528,0.28,479067.0,25487.875,0.0,3.42
16529,0.07,113200.0,6251.0,0.0,5.66
16530,0.07,1458635.0,80165.0,0.0,3.74
16531,0.04,205270.0,15368.625,0.0,4.11
16532,0.29,29991.0,11000.0,0.0,0.6
16533,0.04,193542.0,5253.0,0.0,3.87
16534,0.04,1212089.0,41082.0,0.0,3.79
16535,0.05,1413899.0,52058.0,0.0,5.05
16536,0.08,245827.0,10800.0,1.0,4.92
16537,0.05,766716.0,31636.0,0.0,1.53
16538,0.72,12356.0,11701.0,0.0,0.06
16539,,0.0,0.0,0.0,0.0
16540,,234.0,500.0,0.0,0.0
16541,,143187.0,7598.0,0.0,4.77
16542,,295204.0,9113.0,1.0,5.9
16543,0.26,25054.0,2333.0,1.0,2.51
16544,,61312.0,6058.0,1.0,3.07
16545,0.04,216782.0,8112.0,0.0,4.34
16546,0.1,156873.0,13437.5,0.0,5.23
16547,0.04,559491.0,20647.0,1.0,5.59
16548,0.65,210395.0,42822.75,0.0,1.62
16549,0.06,113020.0,6383.0,0.0,5.65
16550,0.46,97225.0,27500.0,0.0,0.65
16551,0.16,350223.0,59416.75,0.0,1.59
16552,,28742.0,23025.625,0.0,0.29
16553,0.04,411702.0,12700.0,1.0,3.17
16554,0.15,142588.0,11200.0,0.0,3.56
16555,,13800.0,0.0,1.0,1.38
16556,,1023.0,2478.0,0.0,0.0
16557,0.03,728033.0,27161.0,0.0,4.04
16558,1.85,11591.0,11665.0,0.0,0.04
16559,,9900.0,0.0,1.0,0.33
16560,0.0,704158.0,38299.0,1.0,2.27
16561,0.41,123931.0,36364.625,0.0,1.77
16562,0.35,82147.0,12012.0,1.0,0.68
16563,,1560.0,1560.0,0.0,0.01
16564,0.04,227303.0,10562.5,0.0,4.55
16565,0.04,256682.0,49577.125,0.0,0.8
16566,,82150.0,0.0,0.0,1.03
16567,,85872.0,9574.5,1.0,4.29
16568,,396865.0,16450.0,0.0,4.96
16569,,5000.0,2500.0,0.0,0.01
16570,0.05,278142.0,13070.0,0.0,5.56
16571,0.84,16703.0,10111.125,1.0,0.84
16572,0.11,37000.0,3200.0,0.0,3.7
16573,0.05,450750.0,20000.0,0.0,4.51
16574,0.05,217489.0,8834.0,0.0,4.35
16575,2.0,1170.0,780.0,0.0,0.04
16576,0.22,108751.0,7949.0,0.0,5.44
16577,0.04,475728.0,13231.0,0.0,6.8
16578,2.57,277445.0,33039.0,0.0,0.57
16579,,169833.0,7962.5,1.0,5.66
16580,0.08,75823.0,6653.0,0.0,3.79
16581,3.62,149378.0,41207.25,0.0,0.52
16582,,10800.0,0.0,0.0,0.54
16583,,8516.0,0.0,1.0,0.05
16584,0.04,267857.0,14671.125,0.0,2.68
16585,0.1,144675.0,10500.0,1.0,4.82
16586,0.05,955433.0,43154.0,0.0,2.03
16587,0.04,224171.0,16538.0,0.0,1.12
16588,21.02,337215.0,32648.125,0.0,0.84
16589,0.05,471457.0,14940.0,0.0,1.18
16590,0.04,223500.0,7539.0,0.0,4.47
16591,,81113.0,9000.0,0.0,1.16
16592,,164597.0,5954.0,0.0,2.06
16593,0.05,215527.0,9800.0,1.0,3.08
16594,,1900.0,1150.0,0.0,0.1
16595,,32529.0,5069.5,1.0,3.25
16596,0.17,215898.0,47011.0,1.0,0.5
16597,,0.0,0.0,0.0,0.0
16598,0.05,563116.0,52780.75,0.0,1.25
16599,,41479.0,6104.0,1.0,4.15
16600,0.12,48957.0,4301.0,0.0,4.9
16601,0.51,34271.0,7700.0,0.0,3.43
16602,0.04,477313.0,23000.0,0.0,5.97
16603,,441589.0,20716.625,1.0,5.52
16604,0.03,1268770.0,40238.0,0.0,5.29
16605,0.01,678897.0,39865.0,0.0,2.42
16606,12.96,27504.0,13981.0,0.0,0.55
16607,0.04,247719.0,12029.0,0.0,3.1
16608,,0.0,0.0,0.0,0.0
16609,,0.0,0.0,1.0,0.0
16610,0.43,28349.0,23115.0,0.0,0.14
16611,0.21,26815.0,23591.0,0.0,0.07
16612,1.79,4810.0,2590.0,0.0,0.1
16613,0.05,418497.0,15425.0,1.0,3.22
16614,0.05,320313.0,20000.0,0.0,4.0
16615,1.02,15546.0,9117.0,1.0,0.08
16616,,61899.0,5310.0,0.0,0.41
16617,0.05,1548689.0,58309.0,0.0,4.19
16618,0.01,161906.0,44819.0,0.0,0.52
16619,0.16,166931.0,16722.0,0.0,0.7
16620,0.1,704327.0,36403.0,0.0,2.2
16621,,202136.0,5051.0,0.0,4.04
16622,0.04,148298.0,8310.0,0.0,2.97
16623,0.19,102779.0,5953.0,1.0,2.06
16624,0.12,459498.0,24952.875,0.0,5.74
16625,0.05,472508.0,43978.875,0.0,1.13
16626,0.07,196787.0,9500.0,1.0,3.94
16627,,359497.0,17509.5,1.0,2.4
16628,0.06,163401.0,6820.0,1.0,1.26
16629,0.04,317258.0,16700.0,0.0,1.87
16630,0.05,647600.0,25500.0,0.0,3.81
16631,0.22,39121.0,3891.0,0.0,0.33
16632,0.07,162166.0,4864.0,1.0,5.41
16633,0.16,28058.0,19297.0,0.0,0.13
16634,0.19,118030.0,10300.0,1.0,2.36
16635,0.11,53181.0,4360.0,1.0,1.77
16636,0.32,526390.0,80733.875,0.0,2.11
16637,0.09,94465.0,6509.0,1.0,4.72
16638,0.15,57890.0,5156.0,1.0,5.79
16639,0.04,151510.0,9150.0,0.0,3.03
16640,0.08,139563.0,8200.0,1.0,4.65
16641,0.07,89046.0,5700.0,1.0,4.45
16642,0.04,902307.0,32172.0,0.0,4.51
16643,,55434.0,7500.0,0.0,1.11
16644,1.0,2256.0,2406.0,0.0,0.02
16645,1.0,1950.0,1950.0,1.0,0.01
16646,0.04,968158.0,37902.0,0.0,5.38
16647,0.2,80513.0,13594.75,0.0,1.61
16648,0.03,132967.0,9884.0,0.0,1.9
16649,,1640.0,0.0,0.0,0.01
16650,,74574.0,4800.0,1.0,1.49
16651,1.0,3990.0,3000.0,0.0,0.02
16652,,127395.0,6935.0,1.0,4.25
16653,0.1,131512.0,9000.0,0.0,4.38
16654,0.08,439651.0,23067.5,0.0,2.93
16655,2.2,10669.0,6406.0,1.0,1.07
16656,0.43,52060.0,8627.0,0.0,0.35
16657,,2040.0,2040.0,0.0,0.01
16658,0.06,276193.0,46568.875,0.0,0.81
16659,0.04,245924.0,11356.0,0.0,4.92
16660,0.1,104725.0,9424.0,0.0,3.49
16661,0.44,12076.0,9827.0,0.0,0.03
16662,0.04,862909.0,34665.0,0.0,5.75
16663,0.05,828110.0,27484.25,1.0,5.18
16664,0.07,121508.0,6110.0,0.0,4.05
16665,,462466.0,46362.0,0.0,0.96
16666,0.1,218212.0,50373.0,0.0,1.09
16667,,193973.0,10976.5,1.0,3.88
16668,,114061.0,4969.0,1.0,5.7
16669,0.03,334495.0,12195.0,0.0,5.57
16670,,16000.0,12534.0,0.0,0.08
16671,0.12,20753.0,2000.0,0.0,1.04
16672,0.15,87193.0,46495.25,0.0,0.2
16673,,4106.0,2578.0,0.0,0.04
16674,0.05,583159.0,25193.0,0.0,5.83
16675,0.3,92399.0,8500.0,0.0,0.92
16676,1.08,7650.0,6367.0,0.0,0.03
16677,0.15,106311.0,15950.0,0.0,2.13
16678,0.03,166301.0,6156.0,0.0,3.33
16679,,89054.0,4527.0,0.0,2.97
16680,0.05,429160.0,18700.0,1.0,3.07
16681,0.03,242968.0,13566.0,0.0,4.05
16682,,167337.0,7700.0,0.0,3.35
16683,0.03,1369243.0,49427.0,0.0,3.91
16684,0.11,82807.0,6700.0,1.0,4.14
16685,0.08,93212.0,4159.0,0.0,4.66
16686,0.08,147044.0,5850.625,0.0,2.94
16687,,104811.0,4376.0,1.0,5.24
16688,0.07,158517.0,14217.0,0.0,1.44
16689,,920.0,0.0,1.0,0.0
16690,0.05,519617.0,22000.0,1.0,2.0
16691,,564503.0,31000.0,1.0,3.76
16692,0.17,147789.0,19254.625,0.0,2.96
16693,0.88,63632.0,55151.0,0.0,0.42
16694,0.1,1029282.0,58775.75,1.0,4.12
16695,0.04,136335.0,9400.125,0.0,2.73
16696,0.04,162659.0,9064.5,0.0,3.25
16697,,262412.0,10849.0,0.0,5.25
16698,0.0,425008.0,12639.0,0.0,5.31
16699,0.24,104977.0,15307.0,0.0,5.25
16700,0.01,1212160.0,21465.5,1.0,5.51
16701,0.11,98734.0,11400.0,1.0,0.82
16702,0.19,546915.0,50703.5,0.0,2.73
16703,0.05,292486.0,14252.75,0.0,9.75
16704,0.04,210237.0,8351.0,0.0,4.2
16705,0.26,42626.0,5175.0,0.0,0.85
16706,0.05,99327.0,24934.0,0.0,0.43
16707,0.03,1222784.0,42909.0,0.0,4.37
16708,0.03,343150.0,12091.0,0.0,4.9
16709,0.04,520295.0,12987.0,0.0,4.34
16710,0.04,757355.0,27778.0,0.0,4.46
16711,0.07,109226.0,5519.0,0.0,3.64
16712,0.07,74526.0,4356.0,1.0,3.73
16713,0.08,108133.0,5441.0,0.0,5.41
16714,0.04,1140858.0,42112.5,1.0,5.19
16715,0.14,70395.0,8297.0,0.0,1.41
16716,0.05,851371.0,34463.0,0.0,2.84
16717,2.12,5480.0,5068.0,0.0,0.01
16718,,2786.0,1950.0,1.0,0.09
16719,0.14,80867.0,6000.0,0.0,4.04
16720,0.08,639388.0,52204.0,0.0,3.04
16721,0.06,256816.0,18454.0,1.0,3.21
16722,0.07,171626.0,12014.0,0.0,5.72
16723,0.01,836382.0,29860.0,1.0,3.8
16724,0.13,148856.0,16330.0,0.0,1.86
16725,0.07,350191.0,19000.0,0.0,0.73
16726,0.03,354301.0,32156.0,0.0,2.36
16727,,106932.0,1027.0,0.0,1.78
16728,,164184.0,9600.0,1.0,2.05
16729,0.04,230731.0,7065.0,0.0,4.61
16730,0.06,212008.0,9600.0,1.0,4.24
16731,0.04,933364.0,35510.0,0.0,5.19
16732,0.12,34798.0,2355.0,1.0,0.35
16733,0.04,1330057.0,42496.5,0.0,5.54
16734,0.04,232595.0,16766.0,1.0,4.65
16735,0.14,67589.0,7953.0,0.0,3.38
16736,0.08,225256.0,22311.75,0.0,4.51
16737,0.25,9315.0,2889.0,0.0,0.05
16738,0.06,54337.0,2429.0,0.0,0.3
16739,,0.0,0.0,1.0,0.0
16740,0.03,316985.0,32544.0,0.0,1.58
16741,0.12,79266.0,11040.0,1.0,3.96
16742,,7194.0,1587.0,0.0,0.04
16743,,0.0,0.0,0.0,0.0
16744,,203907.0,4315.0,0.0,4.08
16745,0.03,230662.0,8994.5,1.0,4.61
16746,0.04,222620.0,23530.625,0.0,2.78
16747,0.19,137688.0,36021.75,0.0,0.76
16748,,0.0,18930.0,0.0,0.0
16749,0.02,537586.0,21100.0,0.0,3.58
16750,4.64,87204.0,9316.625,0.0,4.36
16751,1.05,3387.0,1734.0,0.0,0.01
16752,0.08,157072.0,6000.0,0.0,5.24
16753,0.04,224933.0,10027.0,0.0,1.61
16754,0.26,32482.0,5964.0,1.0,0.41
16755,0.11,37314.0,6262.5,0.0,1.87
16756,0.05,373292.0,20507.0,1.0,5.33
16757,0.04,1087495.0,29202.0,0.0,3.4
16758,0.02,34410.0,3120.0,0.0,0.43
16759,0.05,146440.0,7910.0,0.0,2.93
16760,0.13,64779.0,11000.0,0.0,0.81
16761,0.05,280705.0,10661.0,0.0,2.55
16762,0.05,219505.0,10357.5,0.0,4.39
16763,0.19,85965.0,9100.0,1.0,1.72
16764,0.1,103336.0,6912.0,0.0,5.17
16765,,399572.0,21139.0,0.0,3.33
16766,0.06,155510.0,8617.0,0.0,5.18
16767,0.14,36526.0,3347.0,0.0,0.73
16768,,71079.0,7434.0,1.0,0.71
16769,,1555.0,4555.0,0.0,0.03
16770,0.09,56429.0,2626.0,0.0,1.88
16771,,233955.0,7599.0,1.0,5.85
16772,0.05,1022916.0,33050.0,1.0,5.38
16773,,58689.0,3170.0,1.0,5.87
16774,0.04,240879.0,8691.0,0.0,4.82
16775,0.11,110522.0,9500.0,0.0,5.53
16776,0.88,13311.0,12974.0,0.0,0.11
16777,0.04,182251.0,11252.5,0.0,3.65
16778,0.04,1446811.0,62603.0,0.0,4.67
16779,0.03,1227347.0,41669.0,0.0,5.11
16780,,111942.0,7425.125,1.0,2.24
16781,1.73,8344.0,10991.0,1.0,0.04
16782,,107745.0,10000.0,0.0,1.8
16783,0.09,93199.0,8515.0,1.0,4.66
16784,0.06,281639.0,11504.5,1.0,5.63
16785,0.08,143451.0,10005.0,1.0,4.78
16786,0.05,268699.0,11711.0,1.0,4.48
16787,0.04,122109.0,3000.0,0.0,1.36
16788,0.12,90453.0,10600.0,1.0,3.02
16789,,14274.0,0.0,1.0,0.48
16790,0.05,1102628.0,37000.0,1.0,5.01
16791,0.26,18007.0,3700.0,0.0,0.07
16792,8.02,39117.0,37298.0,0.0,0.09
16793,0.11,132849.0,9362.5,0.0,4.43
16794,0.19,113803.0,15000.0,0.0,0.52
16795,1.0,3844.0,3009.0,0.0,0.01
16796,0.04,678562.0,27402.0,0.0,1.36
16797,,77821.0,11136.625,0.0,3.89
16798,0.04,130770.0,10881.125,0.0,1.19
16799,,60802.0,302.0,0.0,6.08
16800,,61630.0,6900.0,1.0,3.08
16801,,11793.0,13080.0,0.0,0.05
16802,,107063.0,8308.0,1.0,5.35
16803,0.16,24985.0,14129.625,0.0,0.5
16804,0.06,431712.0,19700.0,0.0,2.16
16805,,0.0,3000.0,0.0,0.0
16806,0.92,25046.0,23003.625,0.0,0.5
16807,,116717.0,9750.0,1.0,2.33
16808,0.04,525843.0,18736.0,1.0,4.78
16809,0.04,249696.0,9767.0,0.0,2.27
16810,0.18,507511.0,70219.25,0.0,2.31
16811,0.05,710670.0,27376.0,0.0,5.08
16812,0.09,71988.0,6505.0,0.0,1.44
16813,,448137.0,18700.0,1.0,4.48
16814,0.25,101036.0,17345.625,1.0,5.05
16815,0.04,207193.0,7646.0,1.0,4.14
16816,,23330.0,0.0,0.0,0.58
16817,0.47,25766.0,13246.0,0.0,0.14
16818,0.04,288867.0,11450.0,0.0,3.61
16819,0.07,147920.0,11468.5,0.0,4.93
16820,0.03,70729.0,23194.0,0.0,0.31
16821,0.07,98983.0,4891.0,0.0,4.95
16822,3.44,17692.0,18445.0,0.0,0.05
16823,,65971.0,4258.0,0.0,3.3
16824,0.02,209018.0,13029.5,0.0,1.61
16825,0.04,248417.0,12000.0,1.0,4.97
16826,0.05,33066.0,5562.0,1.0,0.33
16827,0.11,87147.0,7400.0,1.0,4.36
16828,,8536.0,7942.0,0.0,0.06
16829,0.05,662868.0,29910.0,0.0,2.88
16830,0.06,553467.0,39393.75,1.0,1.18
16831,0.04,212054.0,11052.0,0.0,4.24
16832,0.03,139144.0,19388.625,1.0,1.16
16833,0.12,107741.0,7450.0,1.0,5.39
16834,0.19,52013.0,8000.0,0.0,5.2
16835,0.38,23340.0,4000.0,1.0,0.47
16836,13.91,20453.0,19309.0,0.0,0.06
16837,0.04,589656.0,22259.0,0.0,5.9
16838,0.08,17719.0,9286.0,0.0,0.1
16839,0.22,104267.0,7000.0,1.0,3.48
16840,,15768.0,11248.0,1.0,0.07
16841,0.04,703980.0,25749.0,0.0,4.69
16842,0.05,3450.0,1150.0,0.0,0.01
16843,0.04,397654.0,16920.0,0.0,4.97
16844,0.07,119495.0,7600.0,0.0,5.97
16845,,0.0,0.0,1.0,0.0
16846,,230497.0,5870.0,1.0,4.61
16847,0.09,209068.0,12026.625,0.0,4.18
16848,,339462.0,10173.0,1.0,3.39
16849,0.08,93653.0,4369.0,0.0,4.68
16850,,732540.0,34779.0,1.0,4.88
16851,0.85,76597.0,29966.25,0.0,0.33
16852,0.1,94838.0,8700.0,0.0,4.74
16853,0.06,207275.0,44304.25,0.0,0.53
16854,,3300.0,0.0,1.0,0.04
16855,,0.0,0.0,0.0,0.0
16856,0.08,83995.0,6832.0,0.0,4.2
16857,0.06,823737.0,40994.0,0.0,5.49
16858,0.04,293725.0,13000.0,0.0,5.87
16859,,366709.0,14200.0,1.0,2.29
16860,0.01,4846.0,9755.0,0.0,0.01
16861,0.04,769407.0,25986.0,0.0,5.13
16862,0.17,93420.0,12719.0,0.0,0.19
16863,8.26,14898.0,14652.0,1.0,0.07
16864,,38905.0,39905.0,1.0,0.14
16865,,358458.0,16921.125,0.0,11.95
16866,0.19,57287.0,60980.875,0.0,0.11
16867,,2210.0,2800.0,0.0,0.01
16868,0.0,297493.0,31399.0,0.0,0.74
16869,0.56,51682.0,59607.0,0.0,0.15
16870,,94586.0,3100.0,1.0,4.73
16871,,567900.0,14363.0,0.0,5.16
16872,,154237.0,4408.0,1.0,5.14
16873,0.07,116308.0,8722.0,1.0,5.82
16874,,0.0,0.0,0.0,0.0
16875,0.07,742120.0,32548.0,0.0,5.3
16876,15.39,60875.0,35970.0,0.0,0.2
16877,0.03,1093511.0,39166.75,0.0,4.56
16878,4.01,131262.0,28333.75,1.0,0.82
16879,0.48,298601.0,86429.375,0.0,0.6
16880,0.04,241513.0,8753.0,0.0,4.83
16881,,166600.0,6362.5,0.0,3.33
16882,,7642.0,0.0,0.0,0.08
16883,0.4,14302.0,9233.0,0.0,0.1
16884,,50887.0,19734.0,0.0,0.18
16885,0.1,87733.0,4721.0,1.0,4.39
16886,0.04,179134.0,10174.125,0.0,3.58
16887,0.04,242442.0,10973.0,0.0,3.03
16888,0.03,749485.0,28504.0,0.0,5.35
16889,0.26,116563.0,20982.0,0.0,0.45
16890,0.04,225795.0,9800.0,1.0,1.51
16891,2.02,112281.0,62842.125,0.0,0.37
16892,,600.0,600.0,0.0,0.01
16893,0.1,119986.0,8100.0,0.0,1.33
16894,,2472.0,4534.0,0.0,0.01
16895,0.13,347693.0,33688.625,1.0,2.48
16896,,237348.0,5553.0,1.0,4.75
16897,,1200.0,1200.0,0.0,0.01
16898,0.11,1108148.0,105815.25,0.0,3.96
16899,0.05,1545564.0,76054.0,0.0,3.59
16900,0.04,1137527.0,41847.0,0.0,5.99
16901,,162594.0,9827.0,0.0,3.25
16902,0.06,521613.0,20014.0,0.0,4.74
16903,0.19,76836.0,7280.0,0.0,3.84
16904,0.81,376116.0,27511.875,0.0,3.76
16905,0.26,52114.0,29938.25,0.0,0.14
16906,5.6,18881.0,16021.0,0.0,0.06
16907,0.04,250327.0,30919.0,0.0,3.13
16908,,970.0,1800.0,1.0,0.01
16909,0.05,175495.0,8008.0,1.0,0.97
16910,0.04,347913.0,12138.0,0.0,3.87
16911,0.04,748068.0,38802.75,0.0,4.4
16912,0.06,343170.0,22784.625,0.0,4.29
16913,0.06,115903.0,6466.0,0.0,5.8
16914,0.04,190176.0,8118.0,0.0,3.8
16915,0.3,72205.0,4800.0,1.0,3.61
16916,0.04,236677.0,9366.0,0.0,0.61
16917,0.04,486038.0,20784.0,0.0,6.08
16918,0.05,1354361.0,89650.0,0.0,3.87
16919,0.07,1548689.0,69878.0,0.0,4.84
16920,0.05,236525.0,10586.0,0.0,4.73
16921,1.0,2340.0,2730.0,0.0,0.01
16922,0.04,1050959.0,40922.0,0.0,5.25
16923,4.96,2666.0,2276.0,1.0,0.09
16924,0.18,57136.0,5642.0,0.0,2.86
16925,0.04,1528422.0,58656.0,0.0,4.78
16926,,159221.0,7294.5,1.0,5.31
16927,0.04,389442.0,14568.0,0.0,4.33
16928,0.96,161013.0,24508.75,0.0,0.89
16929,0.04,98999.0,20166.0,0.0,1.98
16930,0.06,287722.0,12262.0,0.0,4.8
16931,0.04,292194.0,11414.0,0.0,5.84
16932,1.0,2340.0,2340.0,0.0,0.05
16933,,13530.0,0.0,1.0,0.68
16934,,32410.0,5256.0,0.0,0.41
16935,8.13,4563.0,4088.0,0.0,0.01
16936,0.05,304503.0,7000.0,0.0,1.52
16937,,31095.0,2500.0,0.0,0.09
16938,0.18,113161.0,5300.0,1.0,5.66
16939,0.05,201333.0,11164.0,0.0,2.24
16940,0.04,1209910.0,60753.25,0.0,3.27
16941,0.04,724562.0,30256.0,1.0,4.03
16942,0.1,106053.0,7496.0,1.0,5.3
16943,0.07,155881.0,8387.0,1.0,5.2
16944,0.14,209290.0,24374.0,0.0,3.49
16945,0.04,648189.0,28500.0,0.0,1.96
16946,0.03,697409.0,19271.0,0.0,3.03
16947,0.08,96225.0,9813.0,0.0,1.92
16948,0.04,54859.0,4603.0,0.0,1.83
16949,0.05,152114.0,6928.0,0.0,1.9
16950,0.25,68426.0,7152.0,1.0,1.37
16951,0.0,51461.0,4016.0,0.0,5.15
16952,0.18,742489.0,40194.5,0.0,4.37
16953,1.0,2340.0,2340.0,1.0,0.05
16954,0.2,85772.0,8262.5,0.0,4.29
16955,1.97,46910.0,9575.75,0.0,2.35
16956,0.05,659700.0,33691.0,0.0,3.47
16957,,1268109.0,30815.25,0.0,4.7
16958,6.08,42721.0,42571.0,0.0,0.09
16959,0.04,904233.0,40362.0,0.0,2.38
16960,0.13,22003.0,1400.0,1.0,1.1
16961,0.06,273008.0,10450.0,1.0,5.46
16962,0.04,1463447.0,60595.0,1.0,5.23
16963,0.05,894595.0,36430.0,0.0,3.73
16964,0.05,349862.0,14700.0,1.0,3.18
16965,0.04,375060.0,10835.0,0.0,1.88
16966,4.01,19055.0,18743.0,0.0,0.14
16967,0.03,381307.0,11403.0,0.0,1.47
16968,,32080.0,20124.625,0.0,0.25
16969,0.05,174972.0,7455.0,0.0,3.5
16970,1.54,17599.0,30212.0,1.0,0.06
16971,0.05,202811.0,3800.0,1.0,6.76
16972,0.11,96265.0,7429.0,0.0,1.93
16973,,0.0,0.0,1.0,0.0
16974,0.2,206260.0,29394.0,0.0,1.21
16975,0.05,250093.0,8765.0,1.0,4.17
16976,0.06,178204.0,9396.0,0.0,5.94
16977,0.72,20486.0,23496.0,0.0,0.1
16978,,172689.0,5700.0,0.0,5.76
16979,,5430.0,5435.0,1.0,0.05
16980,,175822.0,7900.0,0.0,5.86
16981,0.03,104001.0,23819.0,0.0,0.69
16982,,26303.0,19377.0,0.0,0.13
16983,1.27,58716.0,26526.0,0.0,0.2
16984,0.08,108151.0,7819.0,0.0,2.16
16985,0.92,60403.0,35359.0,0.0,0.17
16986,0.04,1294635.0,46398.0,0.0,5.39
16987,3.3,10129.0,11501.0,1.0,0.04
16988,0.05,322730.0,12882.0,1.0,2.31
16989,0.16,45648.0,3810.0,0.0,4.56
16990,0.02,214721.0,13857.0,0.0,4.29
16991,0.1,199399.0,13013.125,0.0,3.99
16992,0.11,186756.0,8059.625,1.0,3.74
16993,0.09,523267.0,27389.875,1.0,3.74
16994,0.27,67510.0,20856.125,0.0,3.38
16995,0.04,215373.0,6813.0,1.0,4.31
16996,,75804.0,48.0,0.0,2.53
16997,,10143.0,5308.0,0.0,0.2
16998,,19855.0,28229.625,0.0,0.15
16999,1.0,2490.0,2490.0,0.0,0.03
17000,0.07,129221.0,9206.125,0.0,4.31
17001,0.08,160558.0,12424.0,0.0,3.21
17002,0.52,4239.0,2000.0,1.0,0.21
17003,0.06,279702.0,13760.0,0.0,3.11
17004,0.06,173323.0,8296.0,0.0,5.78
17005,,119632.0,5531.5,0.0,2.39
17006,,1700.0,1750.0,0.0,0.01
17007,0.14,91762.0,9149.5,1.0,4.59
17008,0.01,140129.0,12032.0,1.0,4.67
17009,0.04,301265.0,9974.5,0.0,6.03
17010,0.15,926444.0,96855.125,0.0,2.32
17011,0.1,104900.0,7117.0,0.0,5.25
17012,0.0,333410.0,16666.125,0.0,4.76
17013,0.56,49605.0,9845.625,0.0,2.48
17014,0.05,145825.0,6143.0,0.0,4.86
17015,0.07,156432.0,11074.5,0.0,5.21
17016,0.04,286151.0,11000.0,1.0,3.58
17017,0.05,358200.0,14411.0,0.0,4.48
17018,0.05,216696.0,9500.0,1.0,5.42
17019,0.05,279525.0,12379.0,0.0,3.99
17020,0.36,52773.0,7229.0,1.0,5.28
17021,0.05,356785.0,17320.0,1.0,5.95
17022,,33599.0,5418.0,0.0,0.67
17023,0.29,97785.0,16001.5,0.0,1.22
17024,0.2,60633.0,6300.0,1.0,0.87
17025,0.14,18399.0,4490.0,0.0,0.61
17026,0.14,136972.0,10350.625,1.0,4.57
17027,0.07,113215.0,6564.0,1.0,5.66
17028,,1560.0,1170.0,1.0,0.03
17029,0.06,167815.0,9050.0,0.0,5.59
17030,0.04,252138.0,8495.0,0.0,5.04
17031,,230796.0,7494.0,0.0,4.62
17032,0.05,263671.0,11174.5,1.0,5.27
17033,,0.0,0.0,0.0,0.0
17034,,14400.0,0.0,1.0,1.44
17035,0.17,52817.0,5962.0,1.0,5.28
17036,1.15,82803.0,19365.625,0.0,0.75
17037,0.05,217561.0,14116.0,0.0,1.55
17038,0.05,56001.0,13847.625,0.0,2.8
17039,0.12,168578.0,14300.0,0.0,5.62
17040,0.05,587035.0,19463.625,1.0,5.87
17041,1.44,14831.0,12006.5,0.0,0.74
17042,0.06,147218.0,37250.25,0.0,0.77
17043,0.22,76573.0,23125.0,0.0,0.26
17044,0.04,291726.0,9652.0,1.0,5.83
17045,0.07,182120.0,8300.0,0.0,6.07
17046,,62370.0,7898.125,1.0,3.12
17047,2.75,187928.0,19504.875,1.0,3.13
17048,0.06,260777.0,18111.5,0.0,3.73
17049,,200722.0,5509.0,1.0,3.35
17050,0.06,219076.0,10800.0,1.0,3.65
17051,,169658.0,11917.5,1.0,5.66
17052,0.02,174448.0,12992.5,1.0,1.74
17053,0.04,425526.0,16242.0,1.0,6.08
17054,0.07,107962.0,19856.625,1.0,5.4
17055,0.1,187458.0,6662.0,0.0,3.75
17056,0.02,259589.0,14100.0,0.0,5.19
17057,0.21,101316.0,10561.0,0.0,3.38
17058,,140675.0,4424.0,1.0,4.69
17059,0.06,164749.0,7441.0,1.0,5.49
17060,0.05,320014.0,12649.0,1.0,5.33
17061,0.08,85784.0,9005.5,1.0,4.29
17062,0.04,244461.0,9495.0,0.0,4.89
17063,0.07,153237.0,8500.0,0.0,5.11
17064,0.05,150772.0,8271.0,1.0,5.03
17065,0.03,105726.0,5248.0,0.0,1.51
17066,0.08,553111.0,45027.625,0.0,5.53
17067,0.2,43490.0,13391.0,0.0,0.43
17068,1.0,31266.0,31266.0,0.0,0.13
17069,0.03,536492.0,25000.0,0.0,4.13
17070,0.06,224863.0,12059.0,1.0,4.5
17071,0.08,643395.0,63190.0,0.0,2.57
17072,0.04,174441.0,5791.0,1.0,3.49
17073,0.1,239579.0,20137.625,0.0,4.79
17074,,0.0,0.0,0.0,0.0
17075,0.09,891170.0,51441.5,0.0,4.46
17076,0.03,199975.0,7829.0,0.0,4.0
17077,0.05,529794.0,21822.125,1.0,5.3
17078,0.09,646229.0,30236.5,0.0,4.62
17079,0.11,111878.0,6816.0,0.0,5.59
17080,0.05,464969.0,16900.0,0.0,4.65
17081,0.13,74648.0,14144.0,0.0,0.31
17082,0.11,108278.0,9331.0,0.0,5.41
17083,0.04,220123.0,20665.625,0.0,4.4
17084,0.13,168395.0,9600.0,0.0,3.37
17085,0.07,266932.0,19284.625,0.0,4.45
17086,0.36,54038.0,5350.0,1.0,5.4
17087,0.15,174117.0,8556.625,0.0,5.8
17088,0.16,152279.0,9857.125,1.0,5.08
17089,0.11,94348.0,9600.0,0.0,1.57
17090,0.04,411259.0,18500.0,0.0,5.14
17091,0.04,701250.0,30222.125,0.0,5.39
17092,0.22,113836.0,8850.625,0.0,3.79
17093,0.05,348233.0,13063.0,1.0,5.8
17094,0.04,467280.0,10415.0,0.0,5.84
17095,0.03,316946.0,10518.0,0.0,1.38
17096,0.04,382993.0,14943.0,0.0,4.79
17097,0.04,386688.0,14885.0,0.0,5.52
17098,0.05,510483.0,27065.5,0.0,2.32
